Id,Search Keyword,URL,Datetime,Tweet,Username,View Count,Reply Count,Retweet Count,Like Count,Quote Count,Language,Source,Coordinates (Latitude),Coordinates (Longitude),Place,Hashtags,Reply to User,Mentioned Users Count,Mentioned Users,User Verified
1630505552244801537,Pajak,https://twitter.com/wahyuyl/status/1630505552244801537,2023-02-28 09:49:51+00:00,@Leonita_Lestari Klu semua kakp mmbyr pajak dgn benar kyaknya Menkeu tidak stengh mati putar otak cari hutangan,wahyuyl,,0,0,0,0,in,Twitter for Android,,,,,Leonita_Lestari,1,['Leonita_Lestari'],False
1630505549036150786,Pajak,https://twitter.com/alfatihhhhhhh/status/1630505549036150786,2023-02-28 09:49:50+00:00,"@Leonita_Lestari @Midjan_La_2 indog just indog, rakyatnya kerja cape2 duit pajak dari rakyat malah di ambil anj banget.",alfatihhhhhhh,1.0,0,0,0,0,in,Twitter for Android,,,,,Leonita_Lestari,2,"['Leonita_Lestari', 'Midjan_La_2']",False
1630505500516425728,Pajak,https://twitter.com/fajarbp5/status/1630505500516425728,2023-02-28 09:49:39+00:00,"@KemenPU jalan rusak, plesengan amblas, terancam jebol. besok waktunya bayar pajak. lokasi bungkal ponorogo. depan rumah. sedih. https://t.co/4C7NcZLVX5",fajarbp5,,0,0,0,0,in,Twitter for Android,,,,,KemenPU,1,['KemenPU'],False
1630505473333166080,Pajak,https://twitter.com/Donkol_Maning/status/1630505473333166080,2023-02-28 09:49:32+00:00,@AnthonyBudiawan Ciri dari Mafia adalah yang tdk mau bayar pajak baik perseorangan atau organisasi. Kirain saya maffia cuma ada di Italia dan mexico ternyata di Indonesia ngamprak MAFIA tp berkedok.,Donkol_Maning,1.0,0,0,0,0,in,Twitter for Android,,,,,AnthonyBudiawan,1,['AnthonyBudiawan'],False
1630505472578170881,Pajak,https://twitter.com/reymputra/status/1630505472578170881,2023-02-28 09:49:32+00:00,"@kring_pajak baik terima kasih informasinya min, akan saya coba kembali..",reymputra,,0,0,0,0,in,Twitter for Android,,,,,kring_pajak,1,['kring_pajak'],False
1630505424985391105,Pajak,https://twitter.com/Panji95817187/status/1630505424985391105,2023-02-28 09:49:21+00:00,"@kring_pajak @kring_pajak #LupaEFIN 
1.WP pribadi a.n Benny Sutana Situmorang

2.sudah pernah aktivasi tahun lalu dan ingin login lagi tapi lupa efin dan ingin ganti email yang lama dg yg baru karena yg lama sudah tidak bisa digunakan",Panji95817187,1.0,0,0,0,0,in,Twitter for Android,,,,['LupaEFIN'],kring_pajak,2,"['kring_pajak', 'kring_pajak']",False
1630505404219408384,Pajak,https://twitter.com/DjatiRamajatayu/status/1630505404219408384,2023-02-28 09:49:16+00:00,"@Metro_TV @KemenkeuRI @DitjenPajakRI @smindrawatii dBanyak hal/sektor, banyak orang tidak tahu proses yg berjalan, namun banyak yg pasti menuntut hasil.
hanya sedikit yg peduli.
sama, apa salah, sebagai rakyat, percaya pada pemerintah, untuk jalankan negara, rakyat menuruti aturan, dll, dan. bayar. pajak. rakyat menuntut hasil.",DjatiRamajatayu,1.0,1,0,0,0,in,Twitter Web App,,,,,DjatiRamajatayu,4,"['Metro_TV', 'KemenkeuRI', 'DitjenPajakRI', 'smindrawatii']",False
1630505386364088321,Pajak,https://twitter.com/kring_pajak/status/1630505386364088321,2023-02-28 09:49:12+00:00,"@aloyprayoga Hai, Kak. 
Silakan ditunggu jika belum menerima balasan ya. DM akan dijawab sesuai urutan DM masuk. Mohon tidak mengirimkan DM yang sama lebih dari sekali agar antrean tidak berulang. 

Tks*Auzi",kring_pajak,,0,0,0,0,in,TweetDeck,,,,,aloyprayoga,1,['aloyprayoga'],True
1630505365212381185,Pajak,https://twitter.com/herman_depp/status/1630505365212381185,2023-02-28 09:49:07+00:00,"@tatakujiyati Sehebat apa sih 4nies kelola pajak, emang dia tau apa soal pajak? 
Ahok udah gratisin bphtb, wkt dia menjabat.",herman_depp,1.0,0,0,0,0,in,Twitter for iPhone,,,,,tatakujiyati,1,['tatakujiyati'],False
1630505354328145925,Pajak,https://twitter.com/ihacoyriki/status/1630505354328145925,2023-02-28 09:49:04+00:00,mau di pajak lg tp kalo ga diterima di tmpt skrg ya yang satunya,ihacoyriki,,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630505318034853888,Pajak,https://twitter.com/fadhosp/status/1630505318034853888,2023-02-28 09:48:55+00:00,@holyfightt @fahmikafabih Wajib tidak bayar pajak,fadhosp,3.0,0,0,0,0,in,Twitter for iPhone,,,,,holyfightt,2,"['holyfightt', 'fahmikafabih']",False
1630505310518665216,Pajak,https://twitter.com/pawanguang/status/1630505310518665216,2023-02-28 09:48:54+00:00,@kring_pajak #LupaEFIN 1. Pribadi 2. Sudah lupa pernah aktivasi EFIN atau belum,pawanguang,1.0,0,0,0,0,in,Twitter for iPhone,,,,['LupaEFIN'],kring_pajak,1,['kring_pajak'],False
1630505287005401088,Pajak,https://twitter.com/onang_kea/status/1630505287005401088,2023-02-28 09:48:48+00:00,@IdNewnormal @prastow Jadi lu yg mana nih ? Pegawai dinas pajak yg Korupt dan lagi kesel karena  jadi sorotan atau makelar pajak yg lagi kehilangan client ? Hancur Indonesia gara gara pajak dikorupt ma ente.,onang_kea,1.0,0,0,0,0,in,Twitter for Android,,,,,IdNewnormal,2,"['IdNewnormal', 'prastow']",False
1630505285432545281,Pajak,https://twitter.com/medan_asyik123/status/1630505285432545281,2023-02-28 09:48:48+00:00,Netizen protes stop bayar pajak dampak dari Mario Dandy Satriyo https://t.co/R8mnBNEvtR,medan_asyik123,1.0,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630505257561096192,Pajak,https://twitter.com/kring_pajak/status/1630505257561096192,2023-02-28 09:48:41+00:00,"@DealHuang Jika pada SPT yg telah dilaporkan tsb tidak ada data terkait hal-hal tsb, maka tidak perlu pembetulan SPT.

(3/3)
Tks*Esti",kring_pajak,1.0,0,0,0,0,in,TweetDeck,,,,,kring_pajak,1,['DealHuang'],True
1630505218197819392,Pajak,https://twitter.com/stevebenss/status/1630505218197819392,2023-02-28 09:48:31+00:00,"@eradotid Maafkan saya, kedepannya saya akan lebih rajin lagi membayar pajak 🙏 https://t.co/GaWhOuCacR",stevebenss,5.0,0,0,0,0,in,Twitter for Android,,,,,eradotid,1,['eradotid'],False
1630505204658622464,Pajak,https://twitter.com/Nur_Ali7/status/1630505204658622464,2023-02-28 09:48:28+00:00,"@DitjenPajakRI Pajak dah dipotong langsng tiap bulan, msh aja prlu lapor.
Yg perlu lapor tuh yang mungut pajak, dapet berapa n dipake apa aja min.
Jangan blg dipake benerin infrastruktur, jalan aja ancur pdahal jalan provinsi. Kerja ga cape tapi dijalan bikin cape krna jalan ancur n bikin macet",Nur_Ali7,7.0,0,0,0,0,in,Twitter Web App,,,,,DitjenPajakRI,1,['DitjenPajakRI'],False
1630505191979253762,Pajak,https://twitter.com/andialmeera/status/1630505191979253762,2023-02-28 09:48:25+00:00,"Oalllah pajak mobil dinas aja masih nunggak,rakyat di kejar kejar pajak,miris RI zaman now,bisa jadi mobil dinas di semua kementrian nunggak keleeesss,",andialmeera,,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630505189378514944,Pajak,https://twitter.com/kring_pajak/status/1630505189378514944,2023-02-28 09:48:25+00:00,"@kikiiLrstii Jika ingin melakukan penegasan, kami sarankan Kakak dapat menghubungi KPP terdaftar untuk panduan pengisian pada kolom harta tersebut (2/2).
Tks*Auzi",kring_pajak,1.0,0,0,0,0,in,TweetDeck,,,,,kring_pajak,1,['kikiiLrstii'],True
1630505184945229824,Pajak,https://twitter.com/kring_pajak/status/1630505184945229824,2023-02-28 09:48:24+00:00,"@DealHuang ...diperoleh WNA dgn keahlian tertentu, penggantian atau imbalan sehubungan dengan pekerjaan atau jasa yg diberikan dalam bentuk natura dan/atau kenikmatan yg dikecualikan dari objek PPh, dan penghasilan lainnya yg dikecualikan dari objek pajak. 

(2/3)",kring_pajak,2.0,1,0,0,0,in,TweetDeck,,,,,kring_pajak,1,['DealHuang'],True
1630505125109456896,Pajak,https://twitter.com/GagaBhakti/status/1630505125109456896,2023-02-28 09:48:09+00:00,@tapeuli16 Gera lapor bisi di datangan ku orang pajak 🤣,GagaBhakti,4.0,1,0,0,0,in,Twitter for Android,,,,,tapeuli16,1,['tapeuli16'],False
1630505123192381441,Pajak,https://twitter.com/kring_pajak/status/1630505123192381441,2023-02-28 09:48:09+00:00,"@ciggaretteeex Hai, Kak.
Baik, silakan cek DM ya, Kak.

Tks*Hita",kring_pajak,2.0,0,0,0,0,in,TweetDeck,,,,,ciggaretteeex,1,['ciggaretteeex'],True
1630505101344509952,Pajak,https://twitter.com/ruang_untuk/status/1630505101344509952,2023-02-28 09:48:04+00:00,@aan__ Kamu udah lapor pajak blm?,ruang_untuk,1.0,0,0,0,0,in,Twitter for Android,,,,,aan__,1,['aan__'],False
1630505099398369280,Pajak,https://twitter.com/PajakTarutung/status/1630505099398369280,2023-02-28 09:48:03+00:00,"Bagi #KawanPajak yang belum terpilih, tetap semangat menunggu pengumuman bulan berikutnya ya!

Ikuti terus media sosial KP2KP Tarutung untuk terus mendapatkan informasi perpajakan terkini.

#PajakKuatIndonesia",PajakTarutung,2.0,0,0,0,0,in,Twitter for iPhone,,,,"['KawanPajak', 'PajakKuatIndonesia']",PajakTarutung,0,,False
1630505094327279617,Pajak,https://twitter.com/kring_pajak/status/1630505094327279617,2023-02-28 09:48:02+00:00,"@kikiiLrstii Hai, Kak.
Harga perolehan untuk jenis harta berupa mata uang asing diisi dengan nilai rupiah
mata uang asing pada saat perolehan.Namun untuk kursnya tidak diatur lebih lanjut pada lampiran PER-36/2015 (1/2).",kring_pajak,1.0,1,0,0,0,in,TweetDeck,,,,,kikiiLrstii,1,['kikiiLrstii'],True
1630505087255855104,Pajak,https://twitter.com/irwan_pratama96/status/1630505087255855104,2023-02-28 09:48:00+00:00,Ga bakal gue bayar pajak selama yg kerja didalem makan duit pajaknya apa apaan nyari duit susah keringet dari pala sampe bool udeh bayar pajak diharuskan tp duitnya ditilepin,irwan_pratama96,2.0,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630505086156935168,Pajak,https://twitter.com/kelepon/status/1630505086156935168,2023-02-28 09:48:00+00:00,"@detikcom Mobilnya dimaki maki aja bu, tar jalan sendiri ke kantor pajak",kelepon,4.0,0,0,0,0,in,Twitter for Android,,,,,detikcom,1,['detikcom'],False
1630505072693059587,Pajak,https://twitter.com/kring_pajak/status/1630505072693059587,2023-02-28 09:47:57+00:00,"@DealHuang Hai, Kak.
Perubahan yang terdapat pada e-form yaitu terkait pengisian daftar jumlah penghasilan bruto&amp; pembayaran PPh Final berdasarkan PP 23/2018 dan/atau PP 55/2022 dan pada bagian penghasilan yg tidak termasuk objek pajak yaitu penghasilan dari luar negeri yg...

(1/3)",kring_pajak,7.0,1,0,0,0,in,TweetDeck,,,,,DealHuang,1,['DealHuang'],True
1630505065437069317,Pajak,https://twitter.com/PajakTarutung/status/1630505065437069317,2023-02-28 09:47:55+00:00,"melalui Whatsapp sebagai bentuk apresiasi Taxmin kepada #KawanPajak yang telah mengikuti media sosial KP2KP Tarutung.

Taxmin ucapkan selamat kepada #KawanPajak pemenang undian di bulan Februari 2023:
1. @sartikamatondang 
2. @estherrr_mordekhaiii 
3. @famili_tambunan",PajakTarutung,7.0,1,0,0,0,in,Twitter for iPhone,,,,"['KawanPajak', 'KawanPajak']",PajakTarutung,0,,False
1630505041642815488,Pajak,https://twitter.com/Prasetyoanggit2/status/1630505041642815488,2023-02-28 09:47:49+00:00,"@kring_pajak 1.WP Pribadi a/n Riski Prasetyo

2. Sudah pernah login tapi lupa Efin",Prasetyoanggit2,4.0,0,0,0,0,in,Twitter for Android,,,,,kring_pajak,1,['kring_pajak'],False
1630505041437024256,Pajak,https://twitter.com/DjatiRamajatayu/status/1630505041437024256,2023-02-28 09:47:49+00:00,"@Metro_TV @KemenkeuRI @DitjenPajakRI @smindrawatii itu yg, akhirnya, ketahuan, cb enggak.
jadi, tidak 100% pajak tersalurkan dengan baik&amp;benar ya?hhh,&amp;dminta percaya?
belanja banyak=diskon banyak=hemat uang=pengeluaran berkurang.
pendapatan banyak=pajak makin banyak=korupsi&amp;penyelewengan masih jalan=dminta ttp wajib bayar pajak..",DjatiRamajatayu,1.0,1,0,0,0,in,Twitter Web App,,,,,DjatiRamajatayu,4,"['Metro_TV', 'KemenkeuRI', 'DitjenPajakRI', 'smindrawatii']",False
1630505021950533634,Pajak,https://twitter.com/JohanCelic/status/1630505021950533634,2023-02-28 09:47:45+00:00,"@kring_pajak Baik, terima kasih infonya",JohanCelic,2.0,0,0,0,0,in,Twitter Web App,,,,,kring_pajak,1,['kring_pajak'],False
1630505014321090560,Pajak,https://twitter.com/PajakTarutung/status/1630505014321090560,2023-02-28 09:47:43+00:00,"Dalam rangka meningkatkan efektivitas penyuluhan KP2KP Tarutung kepada #KawanPajak melalui pemberian informasi perpajakan di media sosial, KP2KP Tarutung mengadakan undian media sosial setiap bulannya kepada #KawanPajak pengguna layanan tatap muka dan pengguna layanan online… https://t.co/G8sKOrmdYH",PajakTarutung,3.0,1,0,0,0,in,Twitter for iPhone,,,,"['KawanPajak', 'KawanPajak']",,0,,False
1630505014149148672,Pajak,https://twitter.com/RabuBiruPDS14P/status/1630505014149148672,2023-02-28 09:47:43+00:00,"Rabu Biru Demokrat S14P Series#11

Orang Bijak Taat Pajak???

Narasumber: 
Prof Anthony Budiawan @AnthonyBudiawan  Managing Director PEPS dan 
DR. Ardi Wirdamulia @awemany Kepala Badiklatda @Demokrat_DKI 

Host: @Taufiq_PD_DKI @demokrat_jakpus 
Cohost: @Hasbil_Lbs @MTaufiq_NTB https://t.co/zYgoUEyFni",RabuBiruPDS14P,5.0,1,0,2,0,in,Twitter for Android,,,,,,7,"['AnthonyBudiawan', 'awemany', 'Demokrat_DKI', 'Taufiq_PD_DKI', 'demokrat_jakpus', 'Hasbil_Lbs', 'MTaufiq_NTB']",False
1630505009501859841,Pajak,https://twitter.com/bedjofrommars/status/1630505009501859841,2023-02-28 09:47:42+00:00,"@DitjenPajakRI Siapakah golongan yg paling merasakan manfaat dari pajak..??
Pejabat pajak buuu",bedjofrommars,2.0,0,0,0,0,in,Twitter for Android,,,,,DitjenPajakRI,1,['DitjenPajakRI'],False
1630505006213505024,Pajak,https://twitter.com/wahyuyl/status/1630505006213505024,2023-02-28 09:47:41+00:00,"@KompasTV Seperti rmh konglo, padahal hanya pegawai pajak😩",wahyuyl,1.0,0,0,0,0,in,Twitter for Android,,,,,KompasTV,1,['KompasTV'],False
1630505004191846401,Pajak,https://twitter.com/inboundandhot/status/1630505004191846401,2023-02-28 09:47:40+00:00,"orang2 pajak mah kalo bisa DJP mereka jadikan perusahaan keluarga sekalian wkwkwk

manusia2 nggak gak tau diuntung",inboundandhot,61.0,1,0,2,0,in,Twitter Web App,,,,,,0,,False
1630504968586403840,Pajak,https://twitter.com/kakitangga/status/1630504968586403840,2023-02-28 09:47:32+00:00,@RamliRizal kabarnya dulu NU sempat mengumandangkan agar tidak bayar pajak jika selalu diselewengkan,kakitangga,2.0,0,0,0,0,in,Twitter for Android,,,,,RamliRizal,1,['RamliRizal'],False
1630504927570317312,Pajak,https://twitter.com/inokimosess/status/1630504927570317312,2023-02-28 09:47:22+00:00,@DitjenPajakRI Bacott lah. Pajak ku 15% dipotong tiap bulan gajian,inokimosess,2.0,0,0,0,0,in,Twitter for iPhone,,,,,DitjenPajakRI,1,['DitjenPajakRI'],False
1630504901112635393,Pajak,https://twitter.com/Zaky_khans/status/1630504901112635393,2023-02-28 09:47:16+00:00,"@prastow Ingat pajak ingat gayus tambunan...
Biarlah kami tetap melaporkan SPT kami setiap tahunnya...
Momen ini adalah cara Tuhan menegur dan memgawasi orng2 yg menyalahgunakan jabatannya.",Zaky_khans,2.0,0,0,0,0,in,Twitter for Android,,,,,prastow,1,['prastow'],False
1630504893869092865,Pajak,https://twitter.com/samosir_14/status/1630504893869092865,2023-02-28 09:47:14+00:00,"@ShofwanAlBanna Kalau di anggap perolehan pajak melampaui target, dan melihat kelimpahan harta oknum pejabat pajak/bea cukai, artinya pendapatan negara dari pajak masih bisa lebih melimpah lagi bila semua pejabat menjalankan tugasnya dengan benar dan jujur utk kemakmuran bersama",samosir_14,,0,0,0,0,in,Twitter for Android,,,,,ShofwanAlBanna,1,['ShofwanAlBanna'],False
1630504860503404546,Pajak,https://twitter.com/liputan6dotcom/status/1630504860503404546,2023-02-28 09:47:06+00:00,"Sorot Kasus Mario Dandy, Said Aqil Ungkit Keputusan Mogok Bayar Pajak Warga NU https://t.co/KCywj12fxj",liputan6dotcom,87.0,0,0,0,0,in,dlvr.it,,,,,,0,,True
1630504767276601344,Pajak,https://twitter.com/setiaonebudhi/status/1630504767276601344,2023-02-28 09:46:44+00:00,Emang siapa sih yang lupa sampe gak bayar pajak??? 🤭🤭🤭🤭,setiaonebudhi,1.0,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630504765515005952,Pajak,https://twitter.com/lucesdump/status/1630504765515005952,2023-02-28 09:46:44+00:00,Liat data penerimaan pajak daerah dimana ya,lucesdump,1.0,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630504746376126464,Pajak,https://twitter.com/cnbcindonesia/status/1630504746376126464,2023-02-28 09:46:39+00:00,Kok Orang RI Sangat Marah ke Pajak? Sri Mulyani Jawab Begini! https://t.co/PYJ5CmOYYf,cnbcindonesia,52.0,0,0,0,0,in,detikcommunity,,,,,,0,,True
1630504725006413825,Pajak,https://twitter.com/kikokcantek/status/1630504725006413825,2023-02-28 09:46:34+00:00,@Hendafirmansyah @kring_pajak DJP dihack apa ya huft,kikokcantek,3.0,0,0,0,0,in,Twitter Web App,,,,,Hendafirmansyah,2,"['Hendafirmansyah', 'kring_pajak']",False
1630504722703749120,Pajak,https://twitter.com/OposisiCerdas/status/1630504722703749120,2023-02-28 09:46:33+00:00,"Sri Mulyani soal Harta Dirjen Pajak Melonjak: Harga Tanahnya Naik, Bukan Korupsi
https://t.co/Vn6FwDPwuh",OposisiCerdas,42.0,0,0,0,0,in,Twitter Web App,,,,,,0,,False
1630504702264872960,Pajak,https://twitter.com/ArekNdeso79/status/1630504702264872960,2023-02-28 09:46:28+00:00,salah 1 penyebab pegawai pajak hidup hedon,ArekNdeso79,,0,0,0,0,in,Twitter for Android,,,,,,0,,False
1630504693741809670,Pajak,https://twitter.com/inilahkorancom/status/1630504693741809670,2023-02-28 09:46:26+00:00,"Beri Dampak Positif bagi Masyarakat, Ridwan Kamil Dukung Penuh Strategi Bapenda Jabar Genjot Pajak | https://t.co/zTiscgTlzy",inilahkorancom,,0,0,0,0,in,IFTTT,,,,,,0,,False
1630504643548844032,Pajak,https://twitter.com/IMED31837022/status/1630504643548844032,2023-02-28 09:46:14+00:00,@danipribawanto @MasMasBiassaa @DitjenPajakRI Nah ini kepercayaan orang pajak!!!,IMED31837022,3.0,0,0,0,0,in,Twitter for Android,,,,,danipribawanto,3,"['danipribawanto', 'MasMasBiassaa', 'DitjenPajakRI']",False
1630504617246339080,Pajak,https://twitter.com/MarthinTambuna3/status/1630504617246339080,2023-02-28 09:46:08+00:00,@gabongoku Pajak yg dikumpulkan oleh DJP apakah sdh di prioritaskan utk mengatasi kesejahteraan masyarakat yg msh rendah,MarthinTambuna3,4.0,0,0,0,0,in,Twitter for iPhone,,,,,gabongoku,1,['gabongoku'],False
1630504585885544454,Pajak,https://twitter.com/RyanHidayat29/status/1630504585885544454,2023-02-28 09:46:01+00:00,"@ajengcute16__ Kalau rakyat jelata kompak gak bayar pajak, bida bangkrut Negara ini",RyanHidayat29,2.0,0,0,0,0,in,Twitter for Android,,,,,ajengcute16__,1,['ajengcute16__'],False
1630504567384469504,Pajak,https://twitter.com/DjatiRamajatayu/status/1630504567384469504,2023-02-28 09:45:56+00:00,"@Metro_TV @KemenkeuRI sekarang, kita, makin tau, defisitnya karena buat beli R*bicon&amp;H*rley, 

paJak dan paLak, tinggal dbolak balik

beli banyak diskon besar,
pendapatan banyak bonyok besar,

@DitjenPajakRI
@KemenkeuRI
@smindrawatii

#paJakpaLak
#PajakKitaUntukBeliRubicon 
#PajakKitaUntukPejabat",DjatiRamajatayu,3.0,1,0,0,0,in,Twitter Web App,,,,"['paJakpaLak', 'PajakKitaUntukBeliRubicon', 'PajakKitaUntukPejabat']",Metro_TV,5,"['Metro_TV', 'KemenkeuRI', 'DitjenPajakRI', 'KemenkeuRI', 'smindrawatii']",False
1630504547167924224,Pajak,https://twitter.com/MoezhaEX/status/1630504547167924224,2023-02-28 09:45:52+00:00,Hal yang paling sulit untuk difahami di dunia ini adalah pajak penghasilan.,MoezhaEX,,0,0,0,0,in,twittbot.net,,,,,,0,,False
1630504533368659968,Pajak,https://twitter.com/De_wwyyy/status/1630504533368659968,2023-02-28 09:45:48+00:00,"@Boediantar4 Kantor pajak dibawah menkeu,
Menkeu dibawah presiden...

Jelas ??? 🤔🤔",De_wwyyy,3.0,0,0,0,0,in,Twitter for Android,,,,,Boediantar4,1,['Boediantar4'],False
1630504487432646659,Pajak,https://twitter.com/EkosaktiH/status/1630504487432646659,2023-02-28 09:45:37+00:00,"@supergun4 @tvOneNews Jd mikir.. ngapain negara bentuk DJP di kemekeu ya, jd yg menyalahi aturan agama pegawai kanyor pajak apa yg bikin ada kantornya, trus merintahin mungut pajak..",EkosaktiH,2.0,0,0,0,0,in,Twitter for Android,,,,,supergun4,2,"['supergun4', 'tvOneNews']",False
1630504455920656387,Pajak,https://twitter.com/kring_pajak/status/1630504455920656387,2023-02-28 09:45:30+00:00,"@Rezairfandhani @kang_vian 3. Cek koneksi internet, pastikan komputer terhubung dengan internet yang lancar dan stabil. (2/2)
Tks*Miar",kring_pajak,5.0,0,0,0,0,in,TweetDeck,,,,,kring_pajak,2,"['Rezairfandhani', 'kang_vian']",True
1630504446370381824,Pajak,https://twitter.com/Yuliartfega/status/1630504446370381824,2023-02-28 09:45:27+00:00,@Eddiebrunos @DitjenPajakRI Beda sama orng pajak. Makan nasi dari emas.,Yuliartfega,12.0,0,0,0,0,in,Twitter for iPhone,,,,,Eddiebrunos,2,"['Eddiebrunos', 'DitjenPajakRI']",False
1630504402195996672,Pajak,https://twitter.com/eddy_rakhman/status/1630504402195996672,2023-02-28 09:45:17+00:00,@prastow TOL? Pake uang pajak? Klo jalanan biasa yang gratisan pake uang pajak ane masih ngerti dah. Tapi TOL? Lah bukannya itu komersial ya? Lewat TOL udah gratis sekarang?,eddy_rakhman,1.0,0,0,0,0,in,Twitter for Android,,,,,prastow,1,['prastow'],False
